user_id,nb_interactions,nb_products,recency_days
AG5PZHKBEOMIYZCNUL7S6FOJATYQ,2,2,391
AG5QC2TGPZRTGSNFVFSLXDHG2ORQ,1,1,2848
AG5RBZZWD2F6I33DISMD2JHJSV5A,1,1,2912
AG5RCAVKSAKDXA4RRARBMUKSSYPA,1,1,589
AG5RLYHH277YN5CG5UIMLHMG4XWQ,3,3,1278
AG5SPXKXC3M32V7FSF4IAZRCW7VQ,1,1,50
AG5SV4UPCDKZAVM2SOW6CSWR4EKA,3,3,4475
AG5T663F5V7WASRHQSWDX6ISGWUA,1,1,763
AG5T7BAPUYBT6LE5FSBDGUE6ZCXQ,2,2,2804
AG5XGWBUVIQWZBR2CSPLHNBGINLA,1,1,703
AG5XOMIEGWTQKCHPGS77VKDDYUOA,1,1,2768
AG5Y7PRM4OD7TC23Q6S7KMNL2XNQ,30,30,131
AG5YNREZVJP6XATLCKEM4NTGLICA,4,4,332
AG5YY4OVNFDHJV23F7PFXV3FHAJA,3,3,1441
AG62SYAV42JMDOJV3DO7NSI4TTBQ,1,1,2612
AG63IU6BFAGO3FYPMUOAULVTHGMA,1,1,2003
AG66YLW2OK4E25SLM3VCBHKRBURQ,1,1,1253
AG67LXCTBMBBOY4H7CEXR73UGROQ,1,1,1586
AG6BAEKWLCWH2TW3KKLVK773YF6A,8,8,192
AG6CEWBCJCCJ3FQPCTZ3QXYVSLJQ,2,2,1913
AG6DIQWOKFZFS3LM65IG5NU4UZYA,6,6,745
AG6GQ2NTR2JCVELBW7RMZGFBUO3A,1,1,429
AG6HFVGPY3YC67EHKLKXOXICZVYQ,1,1,598
AG6JCB3T4PRY6AYIVKFOV6MPJB7Q,1,1,2338
AG6JYOZ2MM5ZJZR2EM3NF3TW6CAA,1,1,224
AG6K6COJV7WZIHE6RIRZN4BSRNGQ,1,1,1653
AG6K7GPCDHQNKMVDMTYKKWSOAVVQ,1,1,2463
AG6KA2HYMCNL5RDXP2SSOWYSGHOQ,1,1,4667
AG6LPVVIUPRU4MNIX3NLED2U5J6A,3,3,1429
AG6MQNEZY4U7U5DREL6MOE3KVG5Q,1,1,2203
AG6MR5HTNWERSCG7YH2QVY52I66Q,1,1,2694
AG6MS57RFS4F2MZ5XJUINK7J4YCQ,2,2,1112
AG6MTCSSINCEVTNVZO2SOUUSDR5Q,9,9,1288
AG6NAC74NJXO4ELJFVJDKISVQAEA,9,9,287
AG6NLVX4D3V2BWYIXB7SWLU5OAIQ,1,1,2676
AG6PIMULBMZMJXCQLQOTDTRIWG5Q,1,1,3243
AG6RPXIP3FYKEIUL25BJCN5JFDZA,1,1,3267
AG6SCI5AUYGTWBHLCCJHDPDTODXQ,1,1,2226
AG6SNHIVEFMJIXCLZWKTGEOV5ZBQ,11,11,457
AG6TI455ZBVZPUE5UM4Z5USXNUMQ,1,1,4803
AG6VIQTSTVZM6O6W3A3RHWNEUMIQ,1,1,2646
AG6WSAG3LWJZORZR27RPJUYA2NZQ,1,1,2984
AG6XGVJWFFNW5QTUTTPUAC4OBPZQ,13,13,3114
AG6XRL7KEXPU2VWUVFYCIXJMFW2A,1,1,561
AG6Z6UPUHAIKZZCT7KQ4S6IFFVPA,1,1,1003
AG6ZXPQSSFI5DH2SKHOMSNMWITAQ,1,1,136
AG732MXNWFLTLT6CJ27MD3WNIASQ,1,1,1285
AG73KP2HS4CKZFD2L3PFULRHSVNQ,2,2,1474
AG74HNQCWELUSMAKMXX4TFMAMYOQ,2,2,1630
AG76RJNRLQUCHEVV4D75QND46LPA,1,1,2951
AG775DSEE4NCWI6NA3A4TALVSRHQ,4,4,22
AG7BLXGCWCXHXMN574SP7PKUYSBQ,1,1,2008
AG7CXUKMCJ6YHFMCWKARXHXVPMOA,1,1,2371
AG7DH74UOAJIB2NWCI7VGSVF3KCQ,2,2,235
AG7FS5EQU2WOSBFNQGDY3VP25LVA,17,17,1906
AG7FVWM5QM2Y5ATJQVZM4GCSAA6A,1,1,243
AG7GV2GFOT74SEFBKJ7YXIJ2F3LQ,1,1,3141
AG7J5OHI7UPCU4IJPBW7HNUPLUIQ,3,3,1625
AG7J7ECHU4TI4E4TZ53ZCBIKL7YA,1,1,3327
AG7JH2A6PFUAANQZ4EASUGDC7XHA,2,2,418
AG7JSIKUQPSL5AAPRDRKDNWM4U2A,17,17,1
AG7LADSHPBHTRV3OQR4265ES6GIA,1,1,2223
AG7LRUVAZG4AMMG3JSS2L7PNVCLA,1,1,3258
AG7MEBFQTVWCUJMKDKKE3W4KTT3A,1,1,2711
AG7MKASYD5IEHFSJQACOWGHK656Q,1,1,2147
AG7OMLZYEZYOV72P4NBV2EVJG6ZA,1,1,1656
AG7OYMPAYRH5BDPAUAVS5YWIVBGQ,2,2,3222
AG7P37OYETQ43CMXLZKCMYQXHZOA,1,1,135
AG7QDTQYHFOIXFWSVUUBZOEIW2NA,4,4,30
AG7SWTY2OY6RDZETALLMH2ZR5VYA,1,1,5145
AG7TKHLDUM5NKS5IW3XWS6RWHILQ,7,7,912
AG7VNLW34SGZ7JNJSL6XT3U3VFEQ,3,3,2624
AG7WKI6NUQBA2OLKG5QQP4TXXODA,1,1,3653
AG7WKTZINOFIXMZJYIPKIB7PV7NQ,58,58,267
AG7X2YKMH6EETSAKSVZ3QRWITD5Q,1,1,3541
AG7ZARYS7FRD6IELOUEOFC7HGPMQ,2,2,2544
AG7ZXSSKZPKMPGGHKXNE7PZI344Q,1,1,5936
AGA3PQKDGXZQB7D3XXO74OO3GM7A,11,11,365
AGA3VBG56LW5VBDMWXE23N4PG2IA,18,18,880
AGA5NVURIH4FYZ2Y5OEE5SF3IXGQ,3,3,421
AGA77XVPYPRDNC3AJAIC557RGSLA,4,4,138
AGA7G25NGVP4CKBHYCOWI7OPXFIQ,1,1,3018
AGAANUTK7OBMDHQUKSFZZARKCJ7Q,1,1,34
AGAE6KDFMIALPBHFHEJKT4KJKEIA,1,1,1198
AGAFWZBZFPXKTQLIQUYVDVJK2FZQ,10,10,1030
AGAGHNKEUJHHPRDGNZWSAJH7EGJA,1,1,3669
AGAHANLSS7DG4ZHNPP5S56W4SKHA,8,8,542
AGAHV5WINQWBIQYQWD3O7THAJDPA,2,2,2502
AGAI6BVT4RMJ6ZRWGRAPBJ3RUJ6Q,1,1,462
AGAJIGBX3UA7OEFS3XA42FR5SGWA,9,9,1334
AGAKNRAW23NJ36YPFRNCUX4WS3YA,1,1,828
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,7,7,462
AGAMJIJZG46DZUGZ5L2PSLGVP3LQ,2,2,100
AGAMMFYEWRRZ6DWMODRNER7FLHBA,1,1,2075
AGAO6UNI7SXDU4VQLCZVI4WEVLVA,1,1,2145
AGAQA25V3AR7HU6RKJ72C5PUT5UQ,2,2,2311
AGAQU5F3APPRBAFIZMQSBU2QIJWA,1,1,641
AGAV7VPO2ZPOD4QYXSYFTENHHX2A,1,1,2439
AGAVKNCPQC4E4KVNDMKCNG74DLAA,1,1,689
AGAWRQSMW2RINWN35JDTPYMKL2QA,1,1,1626
AGAWTF3V56XUCWIZZ7FPS6LL7FFQ,1,1,176
AGAYAFWWJLDWOHMIRXILF65ZVETQ,2,2,33
AGB2OD4PZ7AMECYHMRMTUMYJSQGQ,2,2,1325
AGB377UZDJ6IV6NMXLJ4GESBTZVQ,1,1,3639
AGB6TDH6NV66DR6GPPAAOGJBP2VA,1,1,919
AGB6W4XCPTDTIUP3GGEUC42OBPQA,1,1,822
AGB6ZEKVRQ32H2I7V3KNJNRCOTMA,1,1,2510
AGBADUNW3ZWJDSFCOIORYXGNUWLA,1,1,811
AGBALMWEDCZRIX2QENGWDZET3EFQ,5,5,33
AGBAWYOBOBB5REBQO2VC5ZMPZDZQ,1,1,2598
AGBAZXC4DWPPAWOBIL4O72OG2DHA,2,2,18
AGBBEKOCKHTCQ673LZBRD464EZ5A,3,3,538
AGBC6QL4KQQPGU3B5TN6BPZNVT6Q,1,1,1694
AGBCR4VWZNF2T62P2AUJ72XVNOXA,1,1,864
AGBD56HIPNBFHYUZQE4HCHEY4YJA,1,1,2296
AGBD5EOISKZJYPXVAEOLJQ3JQDAQ,3,3,229
AGBE42CMMBVZMNV4IWVAZ7TRCCNQ,1,1,672
AGBEKEEAIDO6SIFJNSD46IGTF3IQ,3,3,682
AGBEMITBTFVH5AU4LCTLJCFUQNSA,1,1,53
AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,38,38,679
AGBGLR7EK6ULC2OXPXCCWEAE7Y7A,1,1,2867
AGBH3WI2WKLQX3CMET5EBONWYCPA,31,31,6
AGBJABSJLN7H7AALE7VKHYDGC76Q,16,16,5
AGBO5SEPWTF5NLYD33PFPGGVRUJQ,14,14,166
AGBOAGO2YKGMEMRHPFBK6K2Q6RFA,1,1,947
AGBODH3OWST6Z3EEQKAGR5T64XZQ,3,3,269
AGBOGNMAG3UCA6B4Z6VT62DVNOIA,11,11,1862
AGBOYAEBYUG7XQIUWD472ASYPV3A,1,1,1758
AGBPS7QDYY5IH4NO5KBESHI7KVQA,1,1,1561
AGBSMECRMOHN27JOJXPM7QZBDTIA,1,1,2634
AGBTKC7B33AV4GBCAUN42BH466PQ,2,2,4116
AGBUJDDLRJIUJFTKPABJT6CJTHRQ,9,9,111
AGBV72RM4MSS5GC2I4LQR33HPMEA,1,1,2477
AGBWZSPAIQMKAYQNMIUXJFRNRDXA,9,9,180
AGBYLU533D4JXYWDELNXLBBQOLSQ,1,1,3130
AGBZTGGZ7CGQHLNOZDVJNHRYDFPA,1,1,166
AGBZYPQKIUZGWHXOZZFAMVEQZ5JQ,1,1,1362
AGC3Q6IXOVLTTDMS4Q55FPYUF6FQ,30,30,208
AGC4QWMCERWYFRIRFEUYDW4SNFNQ,1,1,1781
AGC6RAOTWSUWXFPFJ2SQUB4CDRVA,1,1,3885
AGC7ZUHGXOPXDPEB76W55USPGUMA,6,6,712
AGC7ZZBIWDFPRACV5XE2DUNZLY7A,1,1,2026
AGCCFLGNMV6ABDOO4O6SUJW65ICA,4,4,320
AGCHWDKXBTWJR5HF7AHWGXXLFNYQ,1,1,1014
AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,27,27,441
AGCIVNDDRX3PXIUINEG4NCRGWCRA,8,8,1620
AGCKEZUL53B5NEKKW6VQZVU5BSJA,3,3,113
AGCLVDA44LS5HWGQ3QELSDXDYICA,5,5,1560
AGCM2OTPTYYEXBQ3TTBH7C23U27Q,1,1,55
AGCN4M35EAWFYEQTCXUIHDLO2PFQ,1,1,2490
AGCO5AU5AVDFJKKVVX2TAYMDDP3Q,2,2,3186
AGCOR53ZRYMLDCOU4M2LRD3OJPVQ,1,1,3690
AGCPAPUHXYA3EEIL2KGSQTGO5HRA,12,12,518
AGCPNKEGN6XZDD52B3YLWYUSJ3VA,1,1,2926
AGCQR2QLP3XWU64TBYFJCAZWQQKQ,1,1,2460
AGCRBF2VXDVYUBUAUMIRLKUNOI3Q,1,1,979
AGCRKF4ILD6L7Q7OVHSYSIU2RHOQ,1,1,2251
AGCS6HSZBL6OPU4V4LD5H6GMBC4Q,10,10,6
AGCS6U5CA46LTCMTBRGSOPCFP7OQ,5,5,1469
AGCTNUP4YCT4SVXVIBUOSDVWV2JA,1,1,986
AGCVSWL73WABJDSPMZA6MKGUT6YA,2,2,15
AGCX2OFBYHXWZDKJ6U36BID77O4Q,2,2,1450
AGCZ3PPMQG5QWLCKO7OXQRNM6OCQ,1,1,948
AGD4DWA3GWX76A6MSPM7OVGCQ2AQ,2,2,819
AGD53FZJLNU4UOJE43EZTFFDJYTA,9,9,1058
AGD7BM57ZN7YCPFAGOOIZUAZJWKA,1,1,882
AGD7R6EVPDKNZEIYEU3QHFIQ6IUA,4,4,421
AGDASUJ2PWW3NEEJODTJP5DNDDDA,1,1,3388
AGDCD2ZNYMDZAVQKQ3RZ56LJTRVQ,81,81,395
AGDCKDGD7L4EGIO5JMXLJCGXH4RQ,1,1,548
AGDDPM64XFF5WPK63RDLQ7RBHNVA,2,2,2129
AGDE67QCY44IIOF5BDVXDLPWF7BA,4,4,1968
AGDHXFCOVPYLY26TQKIFU6FHQHWQ,1,1,647
AGDLD6R6Z6WB5KNG6Z2L6LNRMLZQ,1,1,825
AGDLSGM4WNQP5RESL2RNGYI26JYQ,2,2,3160
AGDLWS5NQLIJOXPG3EMD6LWEIJXQ,1,1,935
AGDNPXZHZBXDJ7ELU54GBGOYHP6Q,1,1,3568
AGDNYYDWS7ARCCUK5J7YPFZCDWKA,1,1,863
AGDO3NCWKRLQ2SSZPAOTZSQ6BEEQ,3,3,575
AGDQO4VIXXMHZMFRFHAHO2PNCYRQ,10,10,1404
AGDRYKMGWAGXITLB4OLIX3AZFQCQ,1,1,1001
AGDSMHOJ3CZSQ7W3I3NQL5LAYAFA,3,3,1171
AGDSNBZVYAETVTRLIK23BEYH3WUQ,1,1,1457
AGDTAK2RJA6MCSUE3PXI6VTR5FCQ,1,1,1071
AGDTHJ7R5N2HOHYK4AACLB53BULA,12,12,163
AGDTLRCK7PKGPJHYMJFOC57KCDKA,1,1,2859
AGDU7RAA3TBYLZ67IWC3UMC2CLFQ,1,1,3530
AGDUEOFEXTNMWRWOE3E7XJFBDWPQ,6,6,551
AGDUXF4E7K4X5WBBCKNPG6AD2UCA,1,1,788
AGDVYFMNSE2GX2YMGDQUGG7ZAJHA,5,5,12
AGDYBBRC2NXCXZL7PVEZTU42ZD2A,1,1,1750
AGDYG3SIUU6GZJLYNSOBEIRJVJFA,1,1,3467
AGDYVM7M7BVVZYCTHUYSLSUKBEGQ,1,1,101
AGE234CQ2UMNZDB5ID34LCXSTWOA,1,1,5110
AGE2H5TX5W3RGHTV32K4T4UQ7DSA,1,1,2376
AGE325VS4HOTE3WXYCTXYCW4LTNQ,2,2,825
AGE46QM42JCCX5JTZZZ7VA2R7LUA,2,2,5408
AGE4I2TEPV4755LBURJBJNGPSS3Q,2,2,2936
AGE4TXFUPKOYJB4KWMVCYM645D6Q,1,1,1338
AGE62643KEU7MHKTLICGBVTJT45A,2,2,1708
AGE6VO6FAPDJOCXN4S7D4KV6E5AQ,1,1,3257
AGEBPS4VGK3QLW2QICW7PHEFOBJA,1,1,66
AGECAT7BVD7D74HJCURBAZ7GEUIQ,1,1,727
AGEFGQNUBPAGS4JYBD664PSZKDNQ,2,2,3788
AGEFLX2M37K7NSODGTH4XTOFNCVA,4,4,156
AGEIL3UMHB37SCI24FNDUGSQMERA,1,1,1787
AGEIZLGCJPT2XWV7ISYN6NXDTA6Q,1,1,2597
AGELVSC7FROZX63343JHL7MHJ6PA,6,6,1842
AGEORTCITOA7IS7QJ4CMTX4ALGCQ,1,1,249
AGEP2CC2QIJU5IHQZXCC7BE5JSDQ,26,26,66
AGER56PV7SSBSDO4OX24AHL4QOMA,3,3,724
AGER7R5Q22DIDJBAW3TURAHPN6DQ,1,1,1269
AGESD5PX335TWCG24JEH5HGU3U3Q,1,1,1671
AGESLQWKNQSQ5FIJVR7Z5WX4UWLQ,1,1,411
AGETS26EIQG2SHMMP4TXSTLW4TKQ,2,2,1981
AGEWZZZN3NFAKRSBZMO3ZG67H32Q,1,1,849
AGF3LLXUN4OIVPFTCVCNVLRGPJUA,1,1,4643
AGF42GID7QWDCNFTJRCTMKAITJJA,83,83,63
AGF4LWQD2ZPMSA2KOOFLP5IGDOEQ,1,1,1990
AGF5RVFM6B7LTHYFA2BZBRWO33OA,2,2,1418
AGF6GWDAWG7UW3R5O2G5O5JZC4BQ,4,4,2639
AGFAB5SHMZQOEBKY6FYYP4QROYTA,2,2,2921
AGFALR55HVNYM4KFZYF66QRS5TPQ,1,1,3249
AGFBOGXXNXNW3BK5EVZKWF7746NA,2,2,794
AGFEPRCURHO2HL5DXVA3ZKG7335Q,11,11,63
AGFETIUFABYTBKH3H237OWO2FLBA,15,15,257
AGFG6XMC2CJ4OLE6ZDLYASLVZ7CQ,2,2,2300
AGFHXULBCMATHKDAIGDQIYXNQNYQ,1,1,893
AGFIF5JJCH3ELJKQGZ25ZIRQOIMA,1,1,2220
AGFJAPF5SAJG4AGK3LXKAG7IT3PQ,14,14,805
AGFKWX5UV6XADCUDKYILHVF2GIQA,1,1,773
AGFMQUWYRKQZBV5MVB2FAPVDFVAQ,1,1,37
AGFNKUPLGHJ7X5IRLMJBDIMCLMKA,8,8,88
AGFP6OEYQRZU3IERNUHL6DPZNAIQ,2,2,1110
AGFRYR26NF57JVP32JITLDXXOIIA,1,1,2696
AGFTJTENALICRNLERZIM3RTRRDDA,1,1,2894
AGFUJ3EGB7VTLV3ZMKEZVRJHPA5Q,29,29,37
AGFV6IBYOVGKEG4JDONTGWESDFWQ,1,1,2732
AGFWIDDE6JBJ5UPX7EZTSZELRCPQ,28,28,1167
AGFWZ4OETH6KXKY47UN36SOVQEYA,1,1,2350
AGFXURLTENFEBATHTRXXFL2SPQEQ,2,2,2559
AGFYQKHHDAB2577M24LUAF5POSYQ,1,1,3327
AGFZN7GMJJSJBF2EQHCAUY6ZIM6A,1,1,2973
AGG2NB2RZZ42ZAKKZBEMTU35D53Q,3,3,56
AGG2WW2S4MAFYCV5SEOVBQD2XVAQ,1,1,3088
AGG3LLILZEGKCA4SAS4Q7X2Y7ISQ,3,3,282
AGG4G7NWIO2N2S4X2FVW5UUNJT5A,5,5,81
AGG5OL7437GO5YJ57IRXD4WVCZGQ,1,1,1679
AGG6ECFDYW6UNOXCGYW7ZQD2USRA,1,1,2098
AGGBKPZNJKNB2SI3YFWE3XHMK6TA,1,1,2105
AGGCOGRPBF6EW575FNSPKLJXYQAA,1,1,1716
AGGFJ7VY3HU3HA7XFTYYOXXD4ZGQ,6,6,163
AGGHHNTNWUXUG2LEOP4KGUMULISQ,10,10,1059
AGGJ6SHNO3HLK5JODWEITQQJETKQ,6,6,2730
AGGLI3SQU72HO6NRDK7SS4EBZ5VQ,2,2,2447
AGGLOHDR6L7GZMIFCGXPPHS23OTQ,1,1,982
AGGMDRXIZJHBVVQFKU2LJ3LGICTA,1,1,1658
AGGO2DPSHP7SUUAUJWK55AZURN3Q,1,1,211
AGGOUUE2QZ23ABB7XE5SCBCGT63Q,1,1,779
AGGP3SVBKBFYSOQEBZMCZFCJKTCA,6,6,2451
AGGP54JBY3L6POIYWMCNKY44DONQ,2,2,5019
AGGPFZDUFMEICMMF73QJCIO7CGLQ,1,1,1561
AGGPKWSQNXS3HGAPZFPMYFPQ7XNQ,5,5,692
AGGQPFQZKQMDR2L2IZ2ADW6TEXDA,1,1,2325
AGGSC25YPG7PSE7YIICAAZQBMW6Q,2,2,269
AGGTIOAQBT2XEBVS3H2WNVAWV3NQ,1,1,1249
AGGTLDBYSQQOQ6IRE5EQH6HSK56Q,1,1,3956
AGGY5KI7FMMWWYP2B3X7SC7IHE2Q,2,2,383
AGGYFCTTSSKTCS4QSGAS2Q2CGFIA,4,4,1159
AGGYRRVH7J3ASMACCA2UWDCY77JQ,1,1,4116
AGGZ357AO26RQZVRLGU4D4N52DZQ,12,12,392
AGGZAFJX4MPXGAZUE33IAHAVIYKA,13,13,1150
AGGZSCOST2XKUBATFRUVXGL2X7SQ,1,1,6294
AGH4VVX2CH2UHG5FE6NBZOPVIDUA,2,2,120
AGH666ZKW75GNIT4LZCBILO7AQBA,2,2,406
AGH6VRI7RAU7SOLNXFVN5VWRW6QQ,1,1,2048
AGH724HLH66QPZMI2ET4QQBA4PAQ,1,1,3688
AGH7DSGETOCUZENUWDBJRFXOHEYA,1,1,3356
AGH7IQ2Y3DY4I6FXD5KWXIYAN57A,12,12,2268
AGH7Z3HCNZNJR6G3X3ZXQDV2EGCQ,1,1,1122
AGHBB2ES5D5DNZC5RUW3WNCOWPOQ,2,2,1062
AGHBRJ2WBPTZMU6R2ZZNPPE2T7RQ,4,4,29
AGHD4VWC75OAVZCUZACJGYVEZINA,1,1,1204
AGHFRQFS3YXAXG5BBTU4ZFCHSHUA,1,1,2862
AGHG6IRFDMBNK7RVW2ZFEJ6K27PQ,1,1,1159
AGHIUN3V7KF7HV5XEIHXGXZNLO4Q,1,1,156
AGHJ3VOLFH57MW235I6KTHTQ2TSQ,1,1,2874
AGHJ5PPBTLFLO77WEF4KEANJBRQQ,1,1,7209
AGHL76CO24LBO7VPVFCWQCECAOJQ,1,1,2611
AGHLDN5HYLZDD23IQQU2FRGBCEEA,1,1,1724
AGHMLD6PADUUKHJ7LF437PFNDL7Q,19,19,252
AGHNA7A2TUF2EYS2ZYNP4SPTKY5A,1,1,200
AGHRQ6BLKUBDEUZH3NT3DXJWOOWA,2,2,1027
AGHRYSZV6QNKV7QEXWFLIQUJ232A,8,8,1083
AGHT25BYEABW36US2SQLT7DJYSGA,1,1,3125
AGHV75FDJRMJMTXU5CHJGCA7N67Q,1,1,587
AGHWZRZY7UYGZAYBZ2JADLTCSKKQ,8,8,1747
AGHXCSGANT6RAPEJPIQZV4EYI2UA,1,1,1182
AGHYD7QDXZ4GKZG42W6TWXVTVQQQ,1,1,2255
AGHZV23KQUP5S32LBAEAGO3QMQ3A,1,1,2455
AGI3VWFRRXY5MAZALSP2KBQYZMXQ,8,8,565
AGI5WCODFNNY5MKGED2667RA4ZAA,2,2,1140
AGIAAM4LSGEGLP4IMKCFZ6OQQXSA,4,4,729
AGIADC5U3GJJHMWYZA3K57RK4NOA,1,1,3444
AGIE6PF7DAMR3SG4MR7XKSR4OCAQ,1,1,2110
AGIEGCFNZT6H3TBNHIRFRX2SBAHQ,1,1,980
AGIENJ3CKSAF3S2Z66IIDDGXNJQA,1,1,3266
AGIF4RXMGYGGOETIN7H7SHI2HTGA,3,3,1477
AGIFPBRP2WHQ6C3H5CV45KUB7GWQ,1,1,3012
AGIGXUUY2YSLLUWMZNQAKSKJ7VNQ,1,1,2102
AGII7CWVYIB2BEVHKBAEFZTNSRDA,1,1,1646
AGIJLFDWVKG57TYZTHBLW2DRXYEQ,6,6,248
AGIKIE7SX36YMIE4SFEOQFV62GTQ,1,1,2326
AGILOBEJLNCWCUNVM4YXRSDX5WCQ,1,1,1599
AGILTDUNVM2ZLQZ24AHKPA4I5I6A,6,6,189
AGIMKDMO3LUDHHGG4ZHXPPZ5OYMA,3,3,56
AGINCUWXX4NVVWN55T55DYNIHOHA,1,1,336
AGIQ6IYKJPETC2AZ7ZDBUT5PMZEA,1,1,2439
AGIRDGXXNVS3ZGT2G7OZZAJY4MMQ,1,1,577
AGITLL3SHUQJMUVC4LWUSND7G7DQ,1,1,4518
AGITTRPCLDZRSCBZKO67R7XJTWBA,1,1,2898
AGIUQK6WEAZ3N3ZK7Y3J4Q3ROK2Q,1,1,1301
AGIV5OAXNWAOSZVBLC7EHADCMZGA,1,1,5151
AGIVCFIF6OOD25YVU5WFCRT46RIQ,1,1,875
AGIW7MUCULNVHSYUFWUSKIDHAICA,1,1,2486
AGIXTIMXPEXIUXG7Q663I7GMLOTA,6,6,2880
AGIY6JMOIDKWRKAQBEP3VFWGWDSA,1,1,2517
AGIYSA62BZULHNSJTMPAT5IC3MLQ,9,9,1098
AGIYUTCLWHHOWH2CJPCYXDD256NA,1,1,1154
AGIZ2XQK3K7PZYV5Z4K7NK66756Q,5,5,151
AGIZBZE2A5RHHMTOFNBJM2L22QPA,1,1,3000
AGJ2JO45F52FXDSPOGK3PKXU5OKA,1,1,149
AGJ2KJ6DA7ULLYUI3G5DQKR3UV2Q,2,2,3739
AGJ2OMRPTIXYFD5FJDQD2ZM7BNOA,1,1,3278
AGJ3XWQI46FTJ77PQHHVT5D56FTA,1,1,1470
AGJ53XJHNSULUP53Q7K6LSA2ETXQ,1,1,2628
AGJ6KAVJYUYFYVCOTJCCCTU7VCVA,1,1,5162
AGJ6YDXA2JKJE5UQWQZWB3MWNKOQ,1,1,1690
AGJBOGH3OSFCC5DROTIA4DY2GDRA,3,3,210
AGJC2XNWKBP4W7ACO7EC4OZI6P2A,1,1,634
AGJCKQTMSQCD5YRZ4KQ2GZNT4LMQ,1,1,2604
AGJCQJMMUWTSCMZWQ2BMYCBOKBVQ,1,1,1533
AGJDGUWUGHG5NLH7MR7FLBTMIWEQ,1,1,679
AGJE5H2HHMZUTTCN2YGZBLKS3QGA,2,2,1526
AGJFEHVC4XBS44CGHQTP4JQM5FUQ,2,2,2578
AGJG435R2EJLXGQ2SCU5G2WDBSIA,1,1,3029
AGJGJJ5JHJGIDHMW7EQ3CBSRRZ4Q,1,1,3880
AGJGO3CDKAJQUESHDTGB46WPKHCA,1,1,3243
AGJHOFW33RUPBXXDO25V6GGGFHTA,1,1,752
AGJHXACJPEJUDTONGTC7RGTMBMJQ,1,1,908
AGJJZYM3TLWHJNQDSIEQEC6POHVQ,1,1,1666
AGJKAJIM6NKJ73KRSGEEMLFZ5GLA,1,1,1251
AGJKHQP5FNQVKH5IUIBWWLHELUOQ,6,6,772
AGJMFQINXUUTEHELLCZWZ7FOUWKA,1,1,742
AGJMW3TUCFXJCBHGHLQUX3KAPVFQ,1,1,2992
AGJNVOT2M5ABHV6TDAPHZ44GKYHQ,1,1,3490
AGJNW4NJKGIKH5YFFKZ5Z6FPCIAQ,1,1,3127
AGJO2OS2ZIRSD24IAOOXTAV57HTQ,4,4,577
AGJOKZFVJ665TS2NJFP46AJQJL3Q,12,12,176
AGJSTXSEWFVQWVQINO6QKMNBUUNA,16,16,266
AGJT4SLVYY2VOORU7XZCK2YIRYAQ,4,4,989
AGJUT4Z42GSGX2YGIYH574YNTESQ,1,1,1418
AGJVDVEZKTGTBT4CSQIGTVRHGFMQ,1,1,4082
AGJVJZIJR3GKCY4CJD56MKIKP6FA,1,1,2642
AGJW4QRNRZCR7P726R5E32TDGRGQ,1,1,1716
AGJXHIPXCK4WKVEZ442E55WLA4NA,5,5,54
AGJXL67RNFKX2XVYLHM2EG4UOTCQ,14,14,1369
AGJXTLEOLLTIX5AAGFPBZ7CNNVOQ,8,8,42
AGJY4LG74YJEJBVWIPIMIZ464ELA,65,65,941
AGK3F6BXYCB6AN2OKEVQ4XJPKFLQ,1,1,1416
AGK3NYKU3CARH7ECUIKNPLUMO4OQ,6,6,1490
AGK4YQYSSY3FU3SNX3EQJONELJJA,1,1,4000
AGK5CKDQ2FQPMW7355MCA2MIZUPA,1,1,1856
AGK6RA227KTKYYYKVKUIFURZQCHA,1,1,416
AGKAFOV5L7PJNCIKBCJM42BJ5K4A,5,5,153
AGKAL4ZH6TKRJX5ABK66AKNU4CEQ,1,1,1306
AGKASBHYZPGTEPO6LWZPVJWB2BVA,25,25,162
AGKBIUKC4XGWNRIIH33OQIVVE3DA,2,2,1088
AGKC2AJZES36RVSLBSYOHNQQWHLQ,1,1,2803
AGKDNSUWEKAGQ7GMAI6JCOSUKP6Q,1,1,1772
AGKDVEFZ3KQQ6P65LZBRKBSVNUEA,1,1,17
AGKFRCDY4WBW4RH6GFYFJ3T3XBSA,27,27,73
AGKH2QE47CJHTV3HDCP7U6SGQHZQ,1,1,3472
AGKHDQO3Q74QAOVEQEIZ3BMSDEBA,2,2,1934
AGKHLEW2SOWHNMFQIJGBECAF7INQ,23,23,50
AGKKAXZPXFYIBA3N53YNJYU2AT3Q,40,40,294
AGKKCD6TYVYVC2EOWPV6W3DPXOWA,10,10,1507
AGKKOTJIXO26HCUZLFH7DWDXEHIA,1,1,5467
AGKL6HULUU4BORINRMSKERMGN6YQ,1,1,1898
AGKLKPFCNFYZCWKGTIPRVSUVH4TQ,1,1,1581
AGKMQ4MPN2246RS6RYYOUZXZ5BYA,1,1,6300
AGKMYLSUFPBJOVGVOTAWJAA6LB3A,1,1,545
AGKNLO6XEIGAUGDRSVDGBTTMMI2A,1,1,968
AGKO5OGFXXCN354PFOSNIXFTYOXA,2,2,2434
AGKOCI42H5IOUPNTMSL2TNMPT4DQ,1,1,1921
